295,15:00,74,T,2,1,975
296,15:00,48,U,0,1,972
297,15:00,76,U,0,2,972
298,15:00,55,U,1,1,974
299,15:00,38,T,1,0,974
300,15:00,77,T,7,2,971
301,15:00,29,T,1,0,971
302,15:00,32,T,2,0,971
303,15:00,58,T,5,1,971
304,15:00,81,U,7,3,971
305,15:00,44,T,3,0,971
306,15:00,62,T,6,1,971
307,15:00,53,T,4,1,971
308,15:00,52,U,3,1,971
309,15:00,88,T,8,3,971
310,15:00,74,U,6,2,971
311,15:00,60,T,1,0,976
312,15:00,67,T,2,0,976
313,15:00,89,T,3,0,976
314,19:30,81,T,4,1,983
315,19:30,22,T,2,0,983
316,19:30,8,T,1,0,983
317,19:30,49,U,3,1,983
318,19:30,41,T,3,0,983
319,20:00,4,U,0,1,984
320,20:00,44,T,3,1,984
321,20:00,15,T,1,1,984
322,20:00,42,T,2,1,984
323,20:00,70,T,4,1,984
324,15:00,2,U,0,1,977
325,15:00,59,U,1,2,977
326,15:00,56,T,1,1,977
327,15:00,65,T,2,2,977
328,15:00,48,U,0,2,981
329,15:00,55,U,0,3,981
330,15:00,75,U,0,5,981
331,15:00,62,U,0,4,981
332,15:00,40,U,0,1,981
333,15:00,43,T,3,0,980
334,15:00,88,U,5,3,980
335,15:00,27,T,2,0,980
336,15:00,74,T,4,2,980
337,15:00,64,U,3,2,980
338,15:00,75,T,5,2,980
339,15:00,25,T,1,0,980
340,15:00,61,U,3,1,980
341,15:00,69,U,1,1,978
342,15:00,43,T,1,0,978
343,15:00,83,T,2,0,979
344,15:00,14,T,1,0,979
345,15:00,13,U,0,1,982
346,15:00,60,T,1,1,982
347,15:00,62,T,2,1,982
348,14:30,20,U,0,2,985
349,14:30,80,U,0,4,985
350,14:30,3,U,0,1,985
351,14:30,40,U,0,3,985
352,14:30,87,T,1,4,985
353,15:00,40,T,2,1,987
354,15:00,16,T,1,1,987
355,15:00,50,U,2,2,987
356,15:00,12,U,0,1,987
357,15:00,59,T,5,1,991
358,15:00,40,T,3,1,991
359,15:00,58,T,4,1,991
360,15:00,17,U,0,1,991
361,15:00,22,T,1,1,991
362,15:00,24,T,2,1,991
363,15:00,72,U,5,2,991
364,15:00,32,T,2,0,988
365,15:00,41,T,3,0,988
366,15:00,3,T,1,0,988
367,15:00,86,U,3,1,988
368,15:00,58,U,1,2,992
369,15:00,38,T,1,1,992
370,15:00,32,U,0,1,992
371,15:00,65,T,2,2,992
372,19:30,69,T,2,0,1000
373,19:30,10,T,1,0,1000
374,15:00,89,T,1,0,995
375,15:00,54,U,1,1,994
376,15:00,48,T,1,0,994
377,15:00,67,T,2,1,994
378,15:00,86,T,3,1,994
379,19:00,60,U,0,3,999
380,19:00,26,U,0,2,999
381,19:00,3,U,0,1,999
382,19:00,62,T,1,3,999
383,14:30,30,T,1,0,993
384,14:30,54,T,4,0,993
385,14:30,43,T,2,0,993
386,14:30,51,T,3,0,993
387,19:30,50,T,2,1,1008
388,19:30,79,U,2,2,1008
389,19:30,25,U,1,1,1008
390,19:30,9,T,1,0,1008
391,19:30,89,T,3,2,1008
392,15:00,9,T,1,0,1004
393,15:00,69,T,6,0,1004
394,15:00,40,T,2,0,1004
395,15:00,46,T,4,0,1004
396,15:00,86,T,8,0,1004
397,15:00,77,T,7,0,1004
398,15:00,45,T,3,0,1004
399,15:00,51,T,5,0,1004
400,15:00,20,U,0,1,1005
401,15:00,65,U,0,2,1005
402,15:00,70,T,1,2,1005
403,15:00,50,U,0,1,1006
404,14:00,72,T,4,0,1033
405,14:00,12,T,2,0,1033
406,14:00,6,T,1,0,1033
407,14:00,50,T,3,0,1033
408,15:00,60,U,1,2,1044
409,15:00,52,U,1,1,1044
410,15:00,71,U,1,3,1044
411,15:00,9,T,1,0,1044
412,15:00,72,T,2,3,1044
413,15:00,74,T,3,3,1044
414,14:00,13,T,2,0,1049
415,14:00,16,T,3,0,1049
416,14:00,46,T,7,0,1049
417,14:00,43,T,6,0,1049
418,14:00,2,T,1,0,1049
419,14:00,60,U,7,1,1049
420,14:00,78,T,9,1,1049
421,14:00,69,T,8,1,1049
422,14:00,36,T,5,0,1049
423,14:00,89,T,10,1,1049
424,14:00,25,T,4,0,1049
425,14:30,30,T,2,0,1065
426,14:30,44,T,3,0,1065
427,14:30,10,T,1,0,1065
428,14:30,46,T,4,0,1065
429,14:30,50,T,5,0,1065
430,14:30,72,T,7,0,1065
431,14:30,69,T,6,0,1065
432,14:30,85,U,0,4,1084
433,14:30,31,U,0,2,1084
434,14:30,14,U,0,1,1084
435,14:30,65,U,0,3,1084
436,19:30,85,T,3,0,1129
437,19:30,68,T,2,0,1129
438,19:30,42,T,1,0,1129
439,15:00,48,T,5,0,1197
440,15:00,23,T,2,0,1197
441,15:00,62,T,7,0,1197
442,15:00,3,T,1,0,1197
443,15:00,58,T,6,0,1197
444,15:00,83,U,8,1,1197
445,15:00,79,T,8,0,1197
446,15:00,27,T,3,0,1197
447,15:00,47,T,4,0,1197
448,19:30,56,T,2,1,1206
449,19:30,18,U,1,1,1206
450,19:30,73,T,3,1,1206
451,19:30,17,T,1,0,1206
452,19:30,4,T,1,0,1207
453,19:30,70,T,2,1,1207
454,19:30,18,U,1,1,1207
455,20:00,9,T,1,0,1208
456,20:00,88,T,2,2,1208
457,20:00,82,U,1,2,1208
